Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Packets/s,Flow IAT Mean,Label
525.4121161572433,14,5,5183.673489059651,1401.4466389941808,587.2172179072746,164.80769392640696,268.57951726356504,280.7242656569407,0.02854901807310218,27.653269271433857,0
54.52311699107556,13,4,5561.85322503807,1037.051723968277,566.3725042841136,69.48822351201585,428.18621427174673,343.13709570565504,0.2567718203324939,3.207242175945621,0
189.17603086161148,14,0,6154.118388193646,0.0,762.691897374324,125.68679569564772,141.9605194706491,240.49461935878207,0.07929122908267906,13.512573632972249,0
655.239445653991,18,5,4235.645055072877,1741.8369378810019,562.7107774521356,104.79497398019015,380.9320213971546,317.9227441758942,0.02899703326168986,28.48867155017352,0
50.355524173692885,12,2,4608.37777501404,668.8105099480509,942.11011716239,185.5352625777511,451.93061753605343,302.9716245714963,0.25816432682060253,3.5968231552637775,0
89.37306006654772,12,5,4793.327647622315,1971.4050759193692,984.2190494892387,76.36176856954597,780.322676081578,350.3646730028719,0.14545770269385563,5.257238827443984,0
217.18525073577683,12,2,6522.104879066683,544.4316337667451,829.4249418124297,167.04231204255404,223.7153340563214,407.04811196780645,0.05985673500368373,15.51323219541263,0
498.18580131872585,10,2,4164.29476537057,951.3957027444478,779.1731588411095,194.71496233893046,661.3015102935346,325.2802158243733,0.022080115432600408,41.515483443227154,0
45.05515012434222,14,1,2434.1925625498084,227.82476476222672,1327.1782370926314,79.03924837639556,387.4458457187284,150.44831832786832,0.3329253139453165,3.003676674956148,0
677.7305266140936,11,3,4254.649752208298,774.3044873348588,659.5151496789367,90.50131445874436,196.7302040057079,287.846313755816,0.017706152414221882,48.409323329578115,0
64.05374323289857,12,5,5114.657678684226,1256.0254822213358,283.3231243470281,135.3828239279835,376.35746634818724,381.9912467403991,0.20295457133132985,3.7678672489940332,0
552.8312237285382,13,2,4463.535706199086,420.7706498100472,1006.3053036494566,127.16817364417574,442.66591421507724,218.34048675899925,0.025324184668112284,36.85541491523588,0
81.8387359531566,10,3,3369.975020466106,1075.669320602363,288.4485083191706,90.70466203529996,506.6538196273411,90.51510805684177,0.1344106781695193,6.295287381012046,0
451.1559051768931,11,1,2506.706592181303,226.70867867349253,1101.3908000745082,162.59927564166063,640.5600312653047,229.30917329623185,0.026598344080844816,37.596325431407756,0
104.4066436414163,12,6,5306.530312187886,2547.303281542412,557.0656307242771,115.90958626354785,629.1087015860177,83.53330487895653,0.12451314922686708,5.800369091189794,0
659.4691741559313,14,1,5533.681016437789,173.42585893230984,603.3058688681162,69.08217564179108,194.5669245716095,305.69921619019715,0.02274556656753338,43.96461161039542,0
89.5653354002856,13,4,5968.874797277411,1417.670515352541,348.1556532550135,143.02527313084235,541.4901148266771,443.4576780990575,0.15631047366072118,5.268549141193271,0
311.8829417945013,12,0,3993.017284792397,0.0,765.5189726422904,86.82481562678525,336.1818199477149,316.2406017470749,0.0416823053072446,25.990245149541774,0
352.94951397742557,16,1,6526.044364586133,384.31367291251627,807.4392948097534,57.07389105637668,633.3159675516727,343.3439692501678,0.04816552885545922,20.761736116319153,0
528.402606623338,14,1,4749.53879733157,267.6510405847982,538.062452328164,101.60928891503387,521.8754705323075,370.23593238196054,0.02838744512608446,35.226840441555865,0
540.4952829156251,15,3,6481.314766776865,860.5053672905582,232.03772602721946,151.4702380597115,614.5001226400815,361.3591972994826,0.029602478515058022,30.02751571753473,0
1100.0099038532414,25,3,9687.06392904209,1103.2517049323794,251.93236527192263,97.96695840003278,581.1362777841485,405.140300062948,0.023636150828210006,39.286067994758625,0
184.49142746536623,6,4,2189.490341954115,490.128716783654,661.8691665079994,149.20187681859204,688.3105414189845,413.50435724209746,0.03794214233240772,18.449142746536623,0
93.65113591056613,11,1,5501.503101919949,321.1667628823289,1358.0817927765236,111.84604165919387,379.6007914649428,290.73390678384607,0.12813512493281043,7.8042613258805105,0
333.29507242871006,17,4,6438.74768002502,1577.2634877557336,645.1136602846175,127.43621776406023,530.0677256510476,261.69961024768867,0.0540061989780845,15.87119392517667,0
261.9945726964861,9,1,4634.704816990872,323.7261550824244,222.7476781836052,47.84074319540377,690.147726678196,334.64736036118035,0.038168729592672666,26.19945726964861,0
118.68661386865499,11,1,5221.780128231208,411.88728037008843,954.9827987723569,158.6694606386917,341.3903213384154,375.5977008417041,0.10110660005246967,9.89055115572125,0
130.38216441206274,8,5,3458.5483859665646,2013.5267439414247,1003.7705273178358,165.0339342007535,626.8704308844392,361.6875062909731,0.06902784625937178,10.029397262466365,0
17.35671998397894,11,2,3086.024766257361,645.7285258871573,1125.8862667303063,68.14244534698594,494.91121611081365,108.62928502040012,0.6913748687008004,1.3351323064599185,0
738.9492421612421,10,4,3410.667768572638,1053.235636447653,1088.4582397044517,134.98953918539732,379.22423723856855,429.2217773589216,0.014886002139778568,52.78208872580301,0
178.24676606686404,11,3,4946.8703111887835,829.3667976335516,334.51758274056004,145.05003238394437,492.6192625739947,358.6900653780891,0.06732239952952948,12.73191186191886,0
874.0527992773262,15,2,8037.874304426742,543.3313991142878,383.7986204812422,60.851269307573745,328.46608103517497,364.9974825420711,0.01830553029888918,51.41487054572507,0
30.812556627361467,17,5,6709.718437115252,1279.6072785847002,1358.266050097915,131.11956136297215,575.1247386506318,194.58314383895282,0.5841774253817046,1.4005707557891576,0
336.5276508482607,15,4,4439.709420276154,1822.4624237686185,769.094571484567,89.65934225729922,555.5317834912612,370.1176999722372,0.04754438442032911,17.711981623592667,0
87.44173433318868,6,5,3269.9121118640096,929.5510524955296,389.9255352037163,171.68057191150956,604.884587108021,154.00089449677785,0.08005330696355066,7.949248575744425,0
155.8575781195438,14,0,5258.0066843128525,0.0,1265.5801036145967,199.89604807555202,397.04947295977627,198.7918141851555,0.09624171106068966,11.132684151395987,0
326.1769124182972,13,3,4424.665169640457,828.1963746174158,553.2328785676336,170.55292630643305,387.59634658658337,273.4156082899514,0.04292149280647448,20.386057026143575,0
125.66794476949478,12,3,5670.6340476455825,932.8012490790918,845.7664564077799,174.87127719299156,766.4130920570096,244.70699835220165,0.1034472237438523,8.377862984632985,0
394.8880650932275,9,1,4091.20804217912,126.2742876191642,1495.0918409580302,115.92537001959052,458.36836155266724,454.95286068190546,0.025323631894620925,39.48880650932275,0
477.46572859291786,12,2,4385.802353460244,678.2807256122124,474.9587740662985,157.76566406817048,510.17577708754067,57.60872014126363,0.02722708504819968,34.104694899494135,0
53.20416829970067,17,2,6894.968697735644,550.4560457619102,792.013376822323,122.88245582536317,497.50844865111367,287.30174910027625,0.3383193568331989,2.8002193841947722,0
379.82698309372535,12,3,5567.884081180239,584.1874218417028,1278.9214711761763,106.50044512466482,590.0178426194915,252.5741997859139,0.034226109725311815,25.32179887291502,0
331.9343344121359,12,2,4791.451665349996,628.5078535631096,831.6512880464971,130.5362859857075,762.28638710878,253.1121702710174,0.03916437274566166,23.709595315152566,0
264.7374913923061,13,3,5259.233045484468,1049.6177131871798,1021.0076922790084,126.87047111829244,452.70550170708134,187.0772759200345,0.0528825740788404,16.54609321201913,0
31.323660394221125,14,2,6605.784392860297,574.7604826829623,1123.5483595161354,107.02777996686699,371.5745239007375,304.2679288839592,0.47887123698887174,1.9577287746388203,0
1251.5471468348555,15,3,4112.962957156822,1075.5842645180255,1132.8297974430966,164.29141875844496,654.8835218530396,487.6680173879439,0.012784176801060804,69.53039704638087,0
668.9930923839789,7,4,2327.959932499652,961.9564590958131,565.6699326189444,105.78036452150067,309.2883226738887,150.3248825963816,0.011958269959846276,60.817553853088995,0
2.1351237617953607,9,2,2253.5868985655156,753.5104851332942,679.3427021120997,163.15702692750082,440.23457609768315,449.19746698142035,4.683569252019051,0.1941021601632146,0
882.1059365347373,12,3,4069.979082384795,1042.2072737562628,1246.6549713810643,176.0212375496059,512.1917633084298,295.4528301939803,0.014737458916861127,58.80706243564916,0
15.343827271753645,9,2,4250.544205486961,617.8878653125421,1065.7313159046034,171.62519495686837,503.93071291610534,263.5722809680902,0.6517278787678311,1.3948933883412404,0
184.61314974465637,13,4,3840.0425894187447,1351.4903730279893,1334.1129323612595,138.09859825107864,381.3677312458152,304.0809715473776,0.07583425134863792,10.859597043803316,0
295.71869466322784,10,5,5998.871735939714,2311.095877259223,316.3150596535034,106.87745368110618,587.7024922876883,255.57292897603747,0.03719751303693224,19.71457964421519,0
41.40043972752289,15,3,4095.002103909186,1060.5216313310923,1127.7583680458,179.7884855297198,350.8357217300312,329.94578275176923,0.38646932509181176,2.300024429306827,0
167.34469680750524,9,2,4181.028940956774,603.1009980316841,896.3956615928388,103.07047913598527,496.3650749195462,444.2941497579687,0.059756898131662274,15.21315425522775,0
191.5423119711691,13,4,6150.24666928908,991.7888552421173,832.4275954521497,93.44728774719354,460.15931595708423,252.01461135979542,0.07309090015634392,11.267194821833478,0
894.4374214693518,11,2,4934.803270718133,288.1005191484123,917.226083625957,97.04942738830219,576.0530408203035,293.1125561911157,0.013416254409712423,68.80287857456553,0
142.1304810572733,10,4,5427.3053642892155,1065.780879149264,640.3528425067609,130.1979362312639,598.9176861670417,203.52619023270228,0.07739367318096538,10.152177218376664,0
16.108569841743208,17,5,6751.035419053484,968.5989883939505,306.51997074958996,71.35682955228191,602.0323183854235,276.13803077788185,1.117417634019589,0.7322077200792367,0
236.12178181823055,10,4,4050.5363427929115,1676.7368421028332,590.0872077770719,64.20228551402815,374.79195358252906,126.10193722645357,0.04658612989998498,16.865841558445037,0
423.5576253651234,13,0,4941.970203930421,0.0,1413.1507921637237,141.98439699347546,476.54552938451417,468.42423983450124,0.033053353691676425,32.58135579731719,0
134.66812559434646,16,5,7793.194631341445,1879.5252385886479,376.87310476113583,173.77262412724494,428.63068339926485,200.86656099425494,0.12623625616657191,6.41276788544507,0
85.89566027591327,12,3,4158.9116736444885,936.2186312700167,1287.3716585889604,121.91018090910845,889.1465277161167,436.5046815780762,0.15134641212654418,5.726377351727551,0
56.19312843335042,9,2,4125.71833633693,698.2186153825248,586.3783479986248,61.700258561170145,566.765638224906,204.12952128974823,0.1779577019254375,5.108466221213674,0
308.84336467169607,15,2,6301.52247106298,532.3656864491664,723.2842621371847,187.20640840734458,396.0033881616248,330.52098111582245,0.05180619637727422,18.167256745393885,0
886.1271106634994,10,1,2935.779993182651,299.21241530796937,721.2614246948573,96.11356607873348,600.6366872415313,372.45486243334733,0.012413568965025351,80.55701006031812,0
49.962650288828776,12,3,3825.6940090704084,834.1170481082581,1016.6685762209571,59.41950792777915,699.8114289075161,76.67520848014624,0.2601943636866415,3.330843352588585,0
726.8900805177003,13,7,7362.852681786515,2270.9361508575575,1184.004898665118,137.07459231520062,567.1090905603463,239.8519070651745,0.019260133512936404,36.344504025885016,0
382.0090123742384,7,2,3567.5829827611774,249.399383813555,1005.4573706752129,146.15845522059362,431.0353076254286,365.20689934461717,0.020941914302699045,42.445445819359826,0
38.514314086489556,17,4,8470.561342708901,751.9773685814371,655.0089290151324,188.5396083169267,512.424885577715,212.61937188362214,0.46735870615736147,1.8340149564995027,0
268.1139605399409,15,3,8293.39349222061,987.6890213316753,1127.689576142513,73.20183926158064,658.8171010235371,323.77579813630507,0.0596761167071585,14.895220029996715,0
169.75155703799618,9,5,2754.4830822126155,1947.6979670256383,1217.8006985348443,110.8247757216693,729.3121775811362,290.27448423339075,0.05890962165231663,12.125111216999727,0
144.55647262591535,12,4,3362.440284939286,1483.8655284628119,560.7796463731104,189.34610032375278,584.7263537900184,496.2957367362978,0.08993025192058696,9.03477953911971,0
312.9987358578056,13,1,4059.3088379959695,107.63603793196881,268.52272680947067,46.0105967270369,546.8976486810984,513.8945059868777,0.04472861515440803,22.357052561271832,0
213.21375607581132,10,1,2204.356827369985,273.592784663885,521.7018756030902,143.23802312853306,657.2723976575888,358.5329785301206,0.051591417938759945,19.383068734164667,0
162.2352637645403,7,3,2411.1886449944986,905.2477781237335,939.9992757188824,187.32333594177206,506.417435318648,359.3016257136954,0.04931110422214235,16.22352637645403,0
183.8601655266545,20,1,7628.151038102459,172.0484190244551,792.1052436082703,133.14316845035873,345.2050574229231,247.16889547363195,0.11421723645166411,8.755245977459738,0
210.18415683349866,17,4,8042.701065535319,1372.2991863092648,1458.2239357367619,182.37382305412973,607.360136175626,587.3234280698941,0.08563918551796004,10.008769373023746,0
8.470788114970834,10,4,3829.614234611804,939.8964510922992,1175.2090828409814,150.94413654864704,188.82704734755328,297.35581631948753,1.2985804686294973,0.6050562939264881,0
174.26881950424172,17,3,6246.258226074239,1077.7308878098647,608.9639234382864,121.93417227178622,640.9971227139231,253.25486465002157,0.1032887010493686,8.713440975212086,0
151.2813838633995,9,6,3206.513297746903,1019.6248329239118,403.97341138995614,191.61042021184687,384.13775134841177,406.74494774028295,0.06610198654072047,10.0854255908933,0
268.06869718329807,18,3,7352.040215501906,643.3789214987808,549.5200084727086,43.36590439367498,643.4442503137019,578.9607967023381,0.07087735419927944,12.765176056347528,0
1040.3424440714848,13,6,3390.454104762749,2617.968997468377,253.40707444222187,95.56615588891164,633.3730737181709,165.38986765729345,0.013457107397454237,54.75486547744657,0
891.5490516606022,10,1,4706.128549109327,395.2596892820198,1271.0652961120636,143.6031672912261,504.8749794331793,396.6712601994211,0.01233807604810006,81.04991378732747,0
37.35090867699976,13,3,5148.137301122775,562.9825040972187,1435.6546300658754,101.37744645682534,751.0045919228785,229.26571200735378,0.37482354501916126,2.334431792312485,0
277.74535933074054,11,2,4116.617465937907,588.8586474719827,488.31333951361034,164.8753821408248,458.9406121749859,298.28755764607337,0.04320504230535258,21.365027640826195,0
26.572703227746945,16,3,7232.803012923159,1002.2647514360152,1238.8067895035408,121.35664564928418,587.4021219522779,245.91851802027207,0.6397542566256027,1.398563327776155,0
389.6640103117783,10,2,3575.1009107971936,769.28358209853,1294.1000976851599,128.73927859378318,619.7089810028513,158.7993805115924,0.02822944821411315,32.47200085931486,0
657.5069075155461,13,3,4069.9269169147633,897.3918871116068,926.8776534018589,120.44535069546889,472.3781276475197,164.37855246183798,0.02129255197165968,41.09418171972163,0
121.98682681616914,13,0,6232.980497828775,0.0,676.1723020684789,48.46974969101092,385.08187540839936,164.63249342307674,0.11476649049243344,9.383602062782241,0
60.93349445943623,14,4,5425.158360509906,1205.0232947064826,302.0628289896928,181.00129084208186,532.7988960135947,246.44153817187862,0.24617002738921503,3.3851941366353464,0
757.8617428489848,10,4,3082.023895389264,1753.974282165536,811.9112993383801,47.863742455228326,583.4033145263436,229.04582534377266,0.014514520760275285,54.13298163207035,0
181.51827261936813,11,3,4690.293428940634,862.6681275289616,956.065489204682,125.35683339916525,243.62546672143162,447.5706156669577,0.06610904691211562,12.965590901383438,0
493.6859259905966,13,3,5668.511413523504,1021.0290848122254,522.1561757789789,45.81451973059879,543.6447095206164,239.1589608875933,0.028358110415865213,30.85537037441229,0
66.81924271644736,12,2,8322.789482793334,428.2675148443367,1263.8688338137817,67.46851120691471,590.0319448616417,414.95184662588207,0.19455473410805488,4.772803051174812,0
243.49193995767712,15,2,3903.2917823635544,792.4122408360364,1378.9265505417866,133.9791789720923,484.7007925046102,198.90808438484083,0.06571059396373063,14.323055291628066,0
423.61420805106536,16,6,4854.747787417666,1541.4846368176204,511.1807872446602,106.87496128222193,377.3476405092299,163.9403571832375,0.04013085415197099,19.255191275048425,0
43.500270229822,11,5,3675.7490713698253,1684.9815944508507,369.4133845186782,95.30032592578543,409.239981782789,388.08004617762697,0.27586035527138614,2.718766889363875,0
19.60274411544275,14,3,5026.2782586890535,1088.0060905257674,1102.371150169108,42.57994341955438,279.4265673153124,148.46762691617232,0.7651989900833946,1.153102595026044,0
235.2397407259189,7,4,1948.172302761883,1636.2804843322688,1251.516100743635,87.15221918168447,736.060132483266,354.8025612876479,0.034007859281399704,21.385430975083537,0
142.90596026319957,11,5,5240.926042336369,1107.8121860312408,1270.8678004859896,177.12464453289246,376.7772715064487,279.62163773722096,0.08397130517088852,8.931622516449973,0
172.75940227070527,10,2,5907.297836426553,370.22535799439095,316.5479006063827,93.97745253716474,472.97287529406964,464.57697385691074,0.06367236662907386,14.396616855892105,0
75.9272129769161,19,3,9659.97666368273,950.472729653279,820.242763002104,199.13028106952396,422.33638291666705,326.13628076984713,0.2634101689743378,3.451236953496186,0
1481.4440922868648,12,2,5107.404726833133,790.9297609483401,1498.969488626473,85.89546330355199,384.2388778104827,240.24457838185896,0.008775221466462669,105.81743516334748,0
53.7608193926037,11,5,4770.192220058078,1865.9733559526808,414.1501649053803,108.77300120208041,649.9572204898161,192.21967402174624,0.22321088360589486,3.3600512120377313,0
181.2203099149729,11,7,3806.449657189155,2601.149911375022,718.0223907419787,90.70608221096708,228.94379076022756,267.0185639196249,0.06621774350584823,10.067794995276271,0
977.9987517504477,11,1,4140.285587988871,273.7850766936974,803.6553248467842,109.32014916944446,596.3985097782314,396.51075275369334,0.012269954310802633,81.49989597920397,0
166.704166683821,11,1,3194.1576426445786,294.5702894640414,506.2357149728516,189.2006324955812,564.7447444456396,388.76105617414004,0.07198380363677272,13.892013890318417,0
197.4644816639717,22,2,6800.706724222458,869.5239735365523,1411.0077292384763,54.24155758336141,626.3445990520854,302.783517426885,0.11647664332433946,8.227686735998821,0
703.37752568423,9,4,2402.3653818021667,503.0503256976999,978.7143574776378,51.477654999588,515.4287866898501,317.92102932718564,0.01421711617850204,54.10596351417154,0
5.877576008128592,11,3,4468.485841962265,705.0083559163091,594.3735668784216,102.85425223702438,545.8346576535577,149.543420747999,2.041657986796631,0.4198268577234709,0
950.8782576531246,13,4,5962.8365913801445,984.1874193887594,545.2638777995678,162.75734306547568,404.8680209471709,174.47051809760967,0.014723230747281558,55.93401515606615,0
187.91975263656641,10,2,3829.253360501693,215.00189583841643,1365.107123889973,169.07324923920984,281.49778380138775,249.40871249308762,0.05853562409308728,15.659979386380535,0
66.78246435073727,10,4,3302.3835493909437,894.702574686532,424.5845137654135,100.69849571266985,532.2831099425327,391.9861625205326,0.16471389768171324,4.770176025052662,0
159.28122944830886,20,3,11409.184186594755,634.0530100178714,1107.491710324422,142.1023844026031,405.70185423881446,266.69836573677196,0.13184227716433516,6.9252708455786465,0
167.1197469284437,13,6,7170.078250857921,1983.2324011020046,377.45391570865684,76.58732022153654,474.5221463483404,496.4087954196768,0.08377226663701468,8.795776154128616,0
177.59560589421235,11,7,5947.953012521999,1423.1893064242884,812.0613451756676,71.82876476720614,406.0663106545325,317.3939088246551,0.06756923933775699,9.866422549678465,0
159.99421090130323,13,3,5415.024758389615,568.315783513815,1415.2686525769416,173.5930840083387,427.4574290666845,401.01369297408155,0.08750316602790259,9.999638181331452,0
168.34523559872548,13,0,4904.762189884796,0.0,1407.0600775269122,132.7579383903635,595.6408718346813,331.0523766292706,0.0831624367046001,12.949633507594267,0
127.22019438479288,14,3,6459.758154077349,358.8933892097479,200.31330609067493,78.59909376608445,399.77961049525845,206.24730003667275,0.11790580947102379,7.483540846164287,0
491.823566968852,11,3,5821.2663677591745,720.198785615222,915.897708103233,170.6869391318956,475.93709270369783,600.1080597521138,0.02439899347230748,35.13025478348943,0
12.268188616790164,9,3,3140.891334469012,1075.0846442366885,783.2223691030545,126.03074057455544,668.9369270233565,377.87323275111254,0.8151162581828962,1.0223490513991804,0
150.66249929325443,14,3,5510.99704513943,551.7773061333062,1341.7282080520506,124.36082399210834,495.6175391219022,393.01381459069034,0.09956027591712459,8.862499958426731,0
202.26765691167134,13,3,3617.275756593415,897.9395515536946,437.7998037507101,98.40761067081624,796.3603802108963,169.95175560718005,0.06921521816072496,12.641728556979459,0
23.203141888488933,13,5,4362.35765287142,404.3439175450109,1042.5327654393927,42.93734143987584,677.9218211063449,484.83887757838636,0.6033665642041949,1.289063438249385,0
111.25264080331179,7,3,3612.243726676882,976.749598693448,256.7592073269111,77.86130103520142,283.46644487244123,382.4250267843472,0.07190840542961614,11.12526408033118,0
20.802159915791634,18,4,7530.838871388173,1067.3952665711256,943.4667791966399,185.1941082154281,514.1761479571086,174.2098603537138,0.9133666925412128,0.9455527234450742,0
634.7387929665405,12,1,5268.4394332744505,287.687581842025,567.4675687035067,113.73899764314432,359.00482562749005,357.19812489606693,0.020480865742020717,48.82606099742619,0
199.91791784819208,14,2,4563.313851134978,738.3719101585618,1413.671086811627,155.19352629911674,382.6102103872116,384.8438831532942,0.07503079344488907,12.494869865512005,0
175.57854389050496,14,3,5704.805828750041,1216.4683022926738,800.3484260306242,90.30945692982486,739.8581773218033,367.58380841607743,0.08543185099743374,10.328149640617939,0
158.76455650272158,14,1,5416.703872823423,390.259182661507,541.1409062050787,78.68232119674906,651.5411880254023,294.6766253386126,0.09447952572300271,10.584303766848105,0
142.61224662952196,16,4,5619.786526472059,740.3987632230023,1214.1092308554544,163.3959704464646,240.46059042734828,460.06628946006873,0.11920434886747555,7.130612331476098,0
209.10775633845196,14,2,5851.471181684693,815.2236192723864,370.403820216114,162.58513625324446,357.3223444418066,258.9813815704637,0.07173335060666859,13.069234771153248,0
219.19218291727717,9,4,3661.5344093708927,641.1306478147093,391.6900926539754,137.86490810336227,756.6543213786181,362.87526144920815,0.045622064924523274,16.860937147482858,0
832.7603817206815,10,4,3895.0322924363763,1396.0930373066526,212.10337799105977,110.78299851971097,508.75554362268434,227.53692825156543,0.013209081797661145,59.48288440862011,0
123.99809186781755,13,5,2855.687570204665,1606.892780339505,261.1795572400316,146.96747121823765,479.9731815673489,317.2416534021277,0.11290496320640203,6.88878288154542,0
502.05481406800595,11,1,3922.739190722892,437.7724078246556,533.1800879799828,70.46615936398564,432.8057992325037,154.2232636933628,0.02390177260281093,41.83790117233383,0
198.99423723483957,11,2,5525.125618705841,569.5286102513253,591.8930423338684,55.12901516390212,586.9020139635163,469.44322542518995,0.06030325383663452,15.307249018064583,0
253.40912907046663,6,3,2469.265581698566,886.6238544255327,1295.2033388862476,155.57976122124776,313.28496887462256,296.82196460534055,0.027623314225800753,28.156569896718516,0
1148.6558223529853,9,2,2109.2575255730767,518.0292303265448,1354.0769820731944,46.49371394155121,644.9816375780919,218.84002182668996,0.008705827982062821,104.42325657754412,0
9.513325166344696,11,2,3597.143454891148,915.9034791168046,1433.5910836453295,79.35995844908723,266.289089621973,640.0194734273127,1.2613886091534448,0.7317942435649767,0
364.0720673771084,6,2,1553.5201838237665,658.257367078827,1320.1124351091719,190.74967271834217,172.32608974222865,332.82345253701163,0.019226962536374292,45.50900842213855,0
79.99456091727924,5,5,1126.3891665173721,1537.8484178677431,791.4360098945996,115.32559952203316,544.6193079676725,316.7397355376951,0.07500509948675733,7.999456091727924,0
119.83951820143878,13,6,6730.34045213964,1865.6383907516308,824.1754215298852,99.7131790568203,905.4541346607625,272.32060000323503,0.11682289957530818,6.30734306323362,0
62.87489403077659,18,2,2816.437802790801,709.4661133774327,965.4533512030902,54.27554688915818,312.52694906159536,268.1714951435757,0.3021873880328085,3.1437447015388296,0
1305.1603885262775,14,1,8205.76032357274,224.29794946159757,232.10648699194468,169.6414608827659,235.33277416541625,334.9208234956577,0.011492840368023472,87.0106925684185,0
19.076247346584157,15,1,3142.987959801804,415.552975604407,672.694883947083,74.69028414865733,553.7516766614004,156.41304856599763,0.8387393866993972,1.1922654591615098,0
165.59068417308907,12,4,5091.761586166187,1049.5349315887004,455.10456619421234,150.41205667020762,292.7612422304628,84.2142312709071,0.07850683186024719,10.349417760818067,0
189.99827436442115,12,3,3149.7298584453533,857.0439740659942,473.4837059887865,43.687534145057185,476.20232247964816,326.1095443611555,0.06842167405723747,12.666551624294744,0
77.45013744338105,11,1,4796.405587495347,227.14839302540082,641.5588066258756,153.27165227219024,257.3299079276994,345.6933685638062,0.15493839515484978,6.454178120281754,0
315.6571499139307,8,5,2087.284694992983,1307.0633699149053,534.2249162136452,116.71279650396251,606.9758547872918,272.5517968489498,0.028511947226457578,24.281319224148515,0
137.80005187998154,12,5,4845.050209784185,1936.7221356298583,717.7253053224367,119.54676491482971,477.20489265259414,427.2172582405524,0.09433958712383136,8.105885404704797,0
126.00609073058973,8,5,3104.7310852031524,1537.4933212695414,716.4786808296774,93.89563223154443,663.2922051979028,325.13543636762364,0.07142511880034959,9.692776210045364,0
24.473085980640555,7,4,2914.1464407199046,859.9975758367037,1430.292249365882,106.39964133932068,649.3488517143054,106.19617534465448,0.32688971085740487,2.2248259982400502,0
799.7067717745051,14,3,5744.084346732532,344.6294241599747,928.4532766554205,156.5784250868443,684.0551895573308,110.32752710289972,0.018756875056485805,47.041574810265004,0
264.114540423072,13,1,4820.302107911494,267.6995706256779,850.2573161796208,174.47084008736323,645.7132797224309,381.18198657371875,0.05300730500325387,18.865324315933716,0
129.6855010642411,12,1,4963.916874706503,302.03082223778176,416.87861643534166,47.4695711838838,392.5139767363842,397.1513323166263,0.1002425089413836,9.975807774172392,0
530.9591313910323,12,3,8688.166978364168,1114.84925640447,1253.7850027382094,157.68331292697297,384.56098032465394,339.1253251639031,0.02448399364738671,35.39727542606882,0
382.5507419226441,13,2,5058.705968437352,539.4757528676147,904.9899683074028,63.69612778034039,543.9427750278253,155.8094174231379,0.03659645235462895,25.50338279484294,0
375.93584975262047,15,0,6141.4189404214185,0.0,1077.6688515977457,106.791725423434,524.823408968384,509.5384535461269,0.04256045282866368,25.06238998350803,0
23.12140153815353,10,3,4863.528242521521,941.1526362216939,616.2355176569702,147.24063616709748,570.1925633197777,159.566315232387,0.4757497066883454,1.778569349088733,0
123.04548009119785,10,3,2092.3881930432003,768.384206614001,1167.7450299573238,195.3951859016791,664.9230537999622,277.3546080312199,0.08939783884663711,9.465036930092142,0
250.31858877912916,9,6,2127.9788758653767,2264.6138463076513,1478.6764896604063,146.77618608806335,483.3812786468336,265.02126944959775,0.039949090671902075,16.68790591860861,0
292.9033444025153,6,3,2701.4998176775744,686.2202727474568,868.9424511481407,72.0246737998987,629.3815226922756,96.60318737800648,0.02389866873756286,32.54481604472392,0
22.49121578270495,9,7,4766.244364595423,2417.198015673149,850.4658684997072,97.20213254835791,629.294713412973,138.78356645645303,0.44461802761635016,1.4057009864190593,0
354.0780538518898,18,6,11377.807192911248,2089.669460000632,827.1506820731475,54.98519241719592,614.2508279442502,399.1144986744077,0.05366048472449994,14.753252243828742,0
112.0605945709307,11,2,5128.818804867911,622.6088198567696,1081.5592519976403,106.30876999472585,339.19129072354406,456.2808893824514,0.10708492174208831,8.620045736225439,0
97.41106291509512,14,0,5677.0595801934605,0.0,1190.6425373507664,125.98067047101681,305.47492292480405,221.13459501466917,0.1539866166235576,6.957933065363937,0
177.86730378929175,18,1,7329.87582627917,359.05897846529297,885.6934028382518,62.580178927891495,534.9564427294226,213.83222596580828,0.10682120656929792,9.361437041541672,0
738.1805617721693,10,1,4509.97691724033,241.8912553618282,591.6006832320807,114.1425614087434,324.0131465078498,342.5848563523256,0.01490150319535916,67.10732379746993,0
406.0178623992724,11,2,2711.7339379953464,527.4907238992707,1172.8878242566375,81.92560072109993,569.3393696681306,152.09087344614213,0.029555349927435862,31.232143261482495,0
27.54172003434276,12,3,5162.353080206118,768.6221945359505,855.0554358286556,153.40250117530474,379.67008879472314,162.34085867859463,0.47201118825512106,1.836114668956184,0
122.03669698299036,13,0,5178.461067230724,0.0,644.5148416471445,187.87494957482562,509.54735922447765,255.3865186171814,0.11471959128778567,9.387438229460797,0
238.84150127606136,10,2,3226.9702903972975,460.6835565370014,249.1661775176459,59.68833977445199,608.6887668084684,353.8182545035728,0.046055647537091196,19.90345843967178,0
89.09851094132681,6,3,1236.3567551148753,1113.6024304383432,695.4909466451562,105.89636530311951,445.4580056147573,505.33287500124607,0.07856472488759822,9.899834549036312,0
